PART NUMBER,FAMILIA,TIPO,CLASSE,LARGURA,ORGANIZACAO,PROVA,EMPILHADO,CAPACIDADE,CONFIDENCE,REVIEW,FONTE,OBS
KLUCG2U1DC,KLUCG,UFS,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUCG2U1YB,KLUCG,UFS,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUCG2UHYB,KLUCG,UFS,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUCG4J1BB,KLUCG,UFS,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUCG4J1CB,KLUCG,UFS,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUCG4J1ED,KLUCG,UFS,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUCG4J1ZD,KLUCG,UFS,managed_nand,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUCG4JTED,KLUCG,UFS,managed_nand,,,fora do alvo,,64GB,manual,approved,,classe 'managed_nand' — largura nao se aplica
KLUDG2R1DE,KLUDG,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUDG4U1FB,KLUDG,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUDG4U1YB,KLUDG,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUDG4UHDB,KLUDG,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUDG4UHDC,KLUDG,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUDG4UHGC,KLUDG,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUDG4UHYB,KLUDG,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUDG8J1BB,KLUDG,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUDG8J1CB,KLUDG,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUDG8J1ZD,KLUDG,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUDG8V1EE,KLUDG,UFS,managed_nand,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUEG4R1DE,KLUEG,UFS,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUEG4R1VF,KLUEG,UFS,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUEG4RHHD,KLUEG,UFS,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUEG4RHHF,KLUEG,UFS,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUEG4RHUF,KLUEG,UFS,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUEG8U1EA,KLUEG,UFS,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUEG8U1EM,KLUEG,UFS,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUEG8U1YB,KLUEG,UFS,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUEG8UHDB,KLUEG,UFS,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUEG8UHDC,KLUEG,UFS,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUEG8UHYB,KLUEG,UFS,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUEGAJ1ZD,KLUEG,UFS,managed_nand,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUFG4LHGC,KLUFG,UFS,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUFG4NHHB,KLUFG,UFS,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUFG8R1EM,KLUFG,UFS,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUFG8RHDA,KLUFG,UFS,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUFG8RHDB,KLUFG,UFS,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUFG8RHHD,KLUFG,UFS,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUFG8RHHF,KLUFG,UFS,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUFG8RHKF,KLUFG,UFS,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUFG8RHUF,KLUFG,UFS,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUFG8RHYE,KLUFG,UFS,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUFGAUHYB,KLUFG,UFS,managed_nand,,,fora do alvo,,512GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUGG8NHHB,KLUGG,UFS,managed_nand,,,fora do alvo,,1TB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUGGAR1FA,KLUGG,UFS,managed_nand,,,fora do alvo,,1TB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUGGARHDA,KLUGG,UFS,managed_nand,,,fora do alvo,,1TB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUGGARHHD,KLUGG,UFS,managed_nand,,,fora do alvo,,1TB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUGGARHUF,KLUGG,UFS,managed_nand,,,fora do alvo,,1TB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KLUGGGRHKF,KLUGG,UFS,managed_nand,,,fora do alvo,,1TB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KMBV6001DA,KM,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KM2H7001CM,KM2,uMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM2L9001CM,KM2,uMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM2V7001CM,KM2,uMCP,managed_mcp,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM2V8001CM,KM2,uMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM2P8001CM,KM2P,uMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM2P9001CM,KM2P,uMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM3V6001CM,KM3,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM3H6001CA,KM3H,eMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM3P6001CM,KM3P,eMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM4X60002M,KM4,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM4X6001KM,KM4,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KM5C7001DM,KM5,uMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM5H7001DM,KM5,uMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM5H80018M,KM5,uMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM5L9000CM,KM5,uMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM5L9001DA,KM5,uMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM5L9001DM,KM5,uMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM5P8001DM,KM5,uMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM5P9001DM,KM5,uMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM5V7001DM,KM5,uMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM5V8001DM,KM5,uMCP,managed_mcp,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8F8001JA,KM8,uMCP,managed_mcp,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8F8001JM,KM8,uMCP,managed_mcp,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8F8001LM,KM8,uMCP,managed_mcp,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8F8001MM,KM8,uMCP,managed_mcp,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8F9001JA,KM8,uMCP,managed_mcp,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8F9001JM,KM8,uMCP,managed_mcp,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8F9001MM,KM8,uMCP,managed_mcp,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8L9001JA,KM8,uMCP,managed_mcp,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8L9001JM,KM8,uMCP,managed_mcp,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8V7001JA,KM8,uMCP,managed_mcp,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8V7001JM,KM8,uMCP,managed_mcp,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8V8001JM,KM8,uMCP,managed_mcp,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8V8001LM,KM8,uMCP,managed_mcp,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KM8V9001JM,KM8,uMCP,managed_mcp,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMAKG0000M,KMA,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KMAKG0000M-B998,KMA,eMMC,managed_nand,,,fora do alvo,,2GB,confirmed,approved,,classe 'managed_nand' — largura nao se aplica
KMAG9001PM,KMAG,uMCP,managed_mcp,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMAS9001PM,KMAS,uMCP,managed_mcp,,,fora do alvo,,256GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMDC6001DM,KMD,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMDD60018M,KMD,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMDD6001BM,KMD,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMDH6001DA,KMD,eMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMDH6001DM,KMD,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMDL6001DA,KMD,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMDP60018M,KMD,eMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMDP6001DA,KMD,eMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMDP6001DB,KMD,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMDV6001DA,KMD,eMCP,managed_mcp,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMDV6001DB,KMD,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMDV6001DM,KMD,eMCP,managed_mcp,,,fora do alvo,,128GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMDX60018M,KMD,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMDX6001BM,KMD,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMF310012M,KMF,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMF5X0005C,KMF,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMF7200012M,KMF,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMF720012M,KMF,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMF72001M,KMF,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMF820012M,KMF,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMFE10012M,KMF,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMFE60012A,KMF,eMCP,managed_mcp,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMFE60012M,KMF,eMCP,managed_mcp,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMFE660012M,KMF,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMFJ20005A,KMF,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMFJ20007M,KMF,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMFJW0007M,KMF,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMFN10012A,KMF,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMFN10012M,KMF,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMFN60012B,KMF,eMCP,managed_mcp,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMFN60012M,KMF,eMCP,managed_mcp,,,fora do alvo,,8GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMFNX0012M,KMF,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMGD6001BM,KMG,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMGP6001BA,KMG,eMCP,managed_mcp,,,fora do alvo,,64GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMGP6001BM,KMG,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMGX6001BA,KMG,eMCP,managed_mcp,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMGX6001BM,KMG,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMI2U000MA,KMI,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMI2U000MAB800,KMI,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMKLL000UN,KMK,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KML5U000HM,KML,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KML7U000HM,KML,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KML7X000HM,KML,uMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMMLL000QM,KMM,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMN5X000ZM,KMN,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMNJ2000ZM,KMN,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ310006A,KMQ,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ310006B,KMQ,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ310006G,KMQ,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ310006M,KMQ,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ31000SM,KMQ,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ3100138,KMQ,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ310013B,KMQ,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ310013M,KMQ,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ4Z0013M,KMQ,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ72000SM,KMQ,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ72000SMB316,KMQ,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ7200SM,KMQ,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ7X000SA,KMQ,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ820013M,KMQ,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQ8X000SA,KMQ,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQD60013M,KMQ,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQE10013M,KMQ,eMCP,managed_mcp,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQE60006M,KMQ,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQE60013B,KMQ,eMCP,managed_mcp,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQE60013M,KMQ,eMCP,managed_mcp,,,fora do alvo,,16GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQN10006A,KMQ,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQN10006B,KMQ,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQN10006M,KMQ,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQN1000GB,KMQ,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQN1000SM,KMQ,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQN1000SMB316,KMQ,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQN10013M,KMQ,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQN10013M-B318,KMQ,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQNW000SM,KMQ,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQNWC00SM,KMQ,eMCP,managed_mcp,,,fora do alvo,,None,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQX10013M,KMQ,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMQX10013M-B419,KMQ,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQX60013A,KMQ,eMCP,managed_mcp,,,fora do alvo,,32GB,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMQX60013M,KMQ,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMR210008M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMR21000BM,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMR310001M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMR310008M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMR31000BA,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMR31000BM,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMR4Z0001A,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMR4Z0001M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMR7X0001M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMR820001M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMR8X0001A,KMR,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMR8X0001M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMRC1000BM,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMRC10014M,KMR,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMRC10014MB809,KMR,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMRC10014MB809007,KMR,eMCP,managed_mcp,,,fora do alvo,,,manual,approved,,classe 'managed_mcp' — largura nao se aplica
KMRD60014M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMRE1000BM,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMRH60014A,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMRH60014M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMRNW0001M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMRP60014M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMRV50014M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMRX1000BM,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMRX10014M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMRX60014M,KMR,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMV3W000LW,KMV,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMYFE0B0CA,KMY,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMYFE0B0CA-D300,KMY,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMYFG0C0CM,KMY,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
KMYFG0C0CM-D302,KMY,eMCP,managed_mcp,,,fora do alvo,,,confirmed,approved,,classe 'managed_mcp' — largura nao se aplica
